stock,open,high,low,close,timestamp
株Q,672.73,740.46,637.72,657.50,13:06:43.000
株E,764.82,862.07,754.72,755.75,13:06:43.500
株G,398.70,490.92,356.08,366.50,13:06:44.000
株T,975.99,1040.29,960.11,970.39,13:06:44.500
株H,468.12,536.99,430.91,442.20,13:06:45.000
株L,894.15,953.58,886.16,901.87,13:06:45.500
株X,985.67,1069.36,953.39,958.44,13:06:46.000
株D,846.64,897.36,823.24,838.55,13:06:46.500
株F,751.94,803.00,733.59,738.48,13:06:47.000
株S,729.97,820.76,726.64,730.24,13:06:47.500
株B,703.05,793.42,675.46,691.16,13:06:48.000
株C,814.71,892.25,787.62,795.78,13:06:48.500
株M,988.47,1039.06,942.39,948.05,13:06:49.000
株V,909.15,1003.97,892.37,904.74,13:06:49.500
株W,506.58,596.13,468.07,485.80,13:06:50.000
株N,469.49,555.90,439.11,455.20,13:06:50.500
株E,726.39,811.01,717.80,722.93,13:06:51.000
株A,362.78,457.22,346.63,358.56,13:06:51.500
株S,608.34,691.54,606.45,621.69,13:06:52.000
株F,542.44,607.87,510.08,521.71,13:06:52.500
株H,580.34,677.64,579.01,587.87,13:06:53.000
株F,504.90,593.69,482.96,502.92,13:06:53.500
株P,304.98,374.14,294.54,299.78,13:06:54.000
株T,849.81,920.75,841.67,860.03,13:06:54.500
株H,400.55,464.16,362.38,367.45,13:06:55.000
株M,598.43,689.23,587.66,600.90,13:06:55.500
株L,802.23,883.86,793.10,795.16,13:06:56.000
株Q,940.93,998.10,899.93,913.73,13:06:56.500
株F,706.72,797.28,660.96,676.10,13:06:57.000
株B,940.41,1015.70,926.37,945.46,13:06:57.500
株Z,818.71,902.40,801.18,803.76,13:06:58.000
株D,612.56,680.80,564.71,579.57,13:06:58.500
株U,861.31,938.41,824.05,825.38,13:06:59.000
株O,612.30,703.44,601.16,618.72,13:06:59.500
株A,819.72,913.02,786.33,794.47,13:07:00.000
株O,421.23,497.88,383.79,396.74,13:07:00.500
株A,824.43,876.37,798.11,817.65,13:07:01.000
株T,603.23,685.73,585.65,589.77,13:07:01.500
株B,707.17,762.75,675.61,694.11,13:07:02.000
株I,664.55,749.78,652.42,670.42,13:07:02.500
株G,594.03,650.65,564.63,569.29,13:07:03.000
株X,778.20,855.87,767.46,769.26,13:07:03.500
株B,366.95,424.13,347.98,366.92,13:07:04.000
株T,536.44,610.63,496.01,506.77,13:07:04.500
株B,669.45,721.44,636.04,652.87,13:07:05.000
株F,483.19,556.28,437.71,448.76,13:07:05.500
株D,385.15,482.44,382.60,389.94,13:07:06.000
株M,466.03,530.64,458.70,475.09,13:07:06.500
株H,992.19,1081.44,959.97,971.22,13:07:07.000
株V,496.69,590.56,478.61,482.33,13:07:07.500
株S,940.81,1040.34,935.88,941.11,13:07:08.000
株U,323.90,376.77,277.00,288.78,13:07:08.500
株B,429.79,509.53,403.89,408.40,13:07:09.000
株E,852.37,938.92,841.03,847.46,13:07:09.500
株E,809.89,883.75,782.24,787.48,13:07:10.000
株C,821.35,874.15,778.93,797.00,13:07:10.500
株Q,968.57,1063.58,963.92,982.80,13:07:11.000
株W,509.48,559.75,486.02,503.05,13:07:11.500
株N,883.98,961.19,847.15,865.96,13:07:12.000
株O,907.94,981.04,865.68,870.67,13:07:12.500
株O,417.94,482.94,391.27,399.37,13:07:13.000
株H,982.45,1059.93,978.39,986.04,13:07:13.500
株O,470.96,523.04,459.87,473.53,13:07:14.000
株G,710.45,785.57,705.13,716.62,13:07:14.500
株S,580.44,654.36,538.30,549.12,13:07:15.000
株B,695.62,780.35,655.10,663.33,13:07:15.500
株W,774.72,871.93,729.70,731.25,13:07:16.000
株P,494.13,594.11,492.47,496.07,13:07:16.500
株X,988.99,1063.86,981.71,988.43,13:07:17.000
株N,896.24,956.12,886.87,900.74,13:07:17.500
株V,809.30,900.13,759.71,775.81,13:07:18.000
株U,807.63,863.11,802.38,814.55,13:07:18.500
株L,919.57,1012.81,900.88,913.75,13:07:19.000
株X,571.24,661.65,547.84,556.83,13:07:19.500
株H,419.48,513.31,372.35,381.07,13:07:20.000
株G,509.32,560.80,491.24,496.90,13:07:20.500
株Y,768.97,836.61,736.36,750.73,13:07:21.000
株V,612.38,673.15,595.91,613.53,13:07:21.500
株J,927.81,1001.73,912.69,925.46,13:07:22.000
株R,729.50,792.96,681.15,684.13,13:07:22.500
株C,990.96,1047.90,962.63,973.96,13:07:23.000
株X,588.50,687.37,583.06,598.82,13:07:23.500
株D,395.17,453.68,387.67,400.01,13:07:24.000
株U,985.61,1049.85,938.39,953.17,13:07:24.500
株O,760.01,842.44,723.96,743.88,13:07:25.000
株F,901.48,957.60,893.11,907.21,13:07:25.500
株M,751.90,830.44,720.80,736.66,13:07:26.000
株C,822.36,877.64,800.70,819.99,13:07:26.500
株H,811.55,891.03,804.40,816.48,13:07:27.000
株X,748.99,832.09,709.73,722.72,13:07:27.500
株Z,375.56,475.55,330.27,341.01,13:07:28.000
株H,452.93,518.90,450.90,470.54,13:07:28.500
株G,876.71,946.66,837.41,842.50,13:07:29.000
株F,828.49,886.16,788.08,797.59,13:07:29.500
株H,552.90,612.92,546.52,560.08,13:07:30.000
株P,738.61,837.05,709.35,723.45,13:07:30.500
株T,401.61,475.72,360.64,379.71,13:07:31.000
株V,414.60,487.39,373.29,378.84,13:07:31.500
株J,873.38,940.51,836.79,848.62,13:07:32.000
株I,993.29,1072.83,950.65,954.79,13:07:32.500
株K,938.81,1019.62,909.05,926.68,13:07:33.000
株W,508.46,601.31,476.74,496.23,13:07:33.500
株M,862.05,928.14,838.91,842.22,13:07:34.000
株T,363.69,445.61,315.39,326.27,13:07:34.500
株F,418.01,478.90,387.30,406.61,13:07:35.000
株S,612.18,666.72,579.42,599.05,13:07:35.500
株F,836.41,926.52,826.06,833.90,13:07:36.000
株P,319.29,403.99,273.82,274.97,13:07:36.500
株Z,501.44,571.88,457.57,477.09,13:07:37.000
株A,753.44,821.70,733.41,734.93,13:07:37.500
株W,976.09,1048.17,970.46,980.24,13:07:38.000
株R,638.44,703.46,606.97,616.01,13:07:38.500
株H,988.55,1042.00,976.63,978.56,13:07:39.000
株U,389.58,449.97,383.31,402.79,13:07:39.500
株F,951.60,1042.13,923.09,940.64,13:07:40.000
株K,472.00,549.68,445.09,451.99,13:07:40.500
株Q,444.10,500.21,412.00,413.23,13:07:41.000
株E,634.63,718.39,585.15,602.20,13:07:41.500
株F,788.99,840.31,780.81,796.49,13:07:42.000
株F,477.14,535.45,457.82,467.18,13:07:42.500
株I,751.75,846.12,728.06,740.08,13:07:43.000
株T,388.40,469.69,343.49,352.69,13:07:43.500
株Z,836.60,911.95,813.93,815.85,13:07:44.000
株D,586.78,684.01,549.58,568.09,13:07:44.500
株O,564.37,634.46,548.60,561.36,13:07:45.000
株S,727.50,793.76,714.05,731.96,13:07:45.500
株D,876.45,940.61,838.00,857.98,13:07:46.000
株B,408.65,468.00,380.92,388.65,13:07:46.500
株C,685.47,763.85,676.74,692.07,13:07:47.000
株B,652.88,729.47,618.01,626.07,13:07:47.500
株E,832.97,897.69,821.15,824.13,13:07:48.000
株B,851.31,930.26,801.35,807.51,13:07:48.500
株P,730.76,825.64,716.56,723.50,13:07:49.000
株N,848.60,919.92,813.41,825.27,13:07:49.500
株Q,411.96,474.52,378.22,388.65,13:07:50.000
株N,567.41,651.86,544.48,559.88,13:07:50.500
株P,921.31,1000.31,900.82,913.68,13:07:51.000
株Y,996.50,1082.74,963.64,969.60,13:07:51.500
株C,458.82,518.15,427.55,439.15,13:07:52.000
株J,877.82,933.46,869.81,881.39,13:07:52.500
株F,842.86,933.61,794.32,813.69,13:07:53.000
株K,829.52,885.73,817.22,823.21,13:07:53.500
株Z,404.34,470.78,390.46,405.20,13:07:54.000
株P,731.94,826.81,720.55,737.32,13:07:54.500
株L,789.83,869.18,746.92,764.54,13:07:55.000
株J,495.71,586.12,482.16,497.20,13:07:55.500
株N,632.81,710.74,630.87,640.70,13:07:56.000
株F,430.82,523.65,388.18,398.11,13:07:56.500
株R,324.16,407.38,297.34,313.51,13:07:57.000
株U,608.26,668.47,575.78,588.98,13:07:57.500
株H,817.11,889.99,772.95,774.77,13:07:58.000
株N,451.15,514.07,413.44,428.77,13:07:58.500
株B,723.91,823.50,691.55,695.47,13:07:59.000
株K,375.57,475.53,367.47,379.29,13:07:59.500
株P,443.58,535.91,430.46,443.54,13:08:00.000
株C,892.93,975.95,861.36,880.79,13:08:00.500
株E,835.33,903.26,800.28,802.37,13:08:01.000
株Z,649.27,735.58,630.82,632.96,13:08:01.500
株Y,860.38,919.00,817.06,823.59,13:08:02.000
株G,613.92,672.38,570.81,581.74,13:08:02.500
株B,663.99,728.62,656.59,668.40,13:08:03.000
株F,394.26,446.37,371.07,382.84,13:08:03.500
株B,811.12,864.11,806.59,825.89,13:08:04.000
株R,514.68,586.00,494.97,513.68,13:08:04.500
株I,941.77,1005.50,922.23,925.99,13:08:05.000
株B,931.25,995.44,912.44,919.84,13:08:05.500
株H,734.92,816.79,707.56,724.86,13:08:06.000
株H,303.72,365.02,262.97,264.44,13:08:06.500
株A,960.61,1023.40,927.32,937.18,13:08:07.000
株Z,922.19,1000.11,900.29,907.87,13:08:07.500
株J,768.29,853.12,763.64,766.90,13:08:08.000
株B,579.19,677.06,557.20,571.55,13:08:08.500
株A,900.19,950.20,873.77,885.72,13:08:09.000
株C,467.03,552.56,442.48,446.89,13:08:09.500
株H,957.17,1036.78,923.94,936.11,13:08:10.000
株U,838.66,907.31,837.03,851.90,13:08:10.500
株R,654.41,717.23,617.56,632.76,13:08:11.000
株D,747.60,799.13,721.45,730.19,13:08:11.500
株G,881.25,971.52,859.57,860.80,13:08:12.000
株A,719.42,789.10,679.29,689.17,13:08:12.500
株Q,344.17,407.44,316.28,318.17,13:08:13.000
株W,441.34,532.86,438.28,442.34,13:08:13.500
株D,701.69,794.34,674.59,688.29,13:08:14.000
株L,427.60,497.15,390.10,409.46,13:08:14.500
株V,634.12,713.98,597.99,613.87,13:08:15.000
株S,322.75,400.08,277.51,282.31,13:08:15.500
株L,528.10,601.33,491.09,498.98,13:08:16.000
株M,454.71,520.20,420.02,423.05,13:08:16.500
株Z,948.00,1046.78,902.15,919.78,13:08:17.000
株D,671.18,728.09,624.37,626.00,13:08:17.500
株K,965.29,1047.00,920.66,922.39,13:08:18.000
株R,575.54,675.43,559.56,575.47,13:08:18.500
株N,927.00,989.54,898.59,908.02,13:08:19.000
株R,495.03,562.17,467.36,479.11,13:08:19.500
株Z,564.77,660.11,539.54,553.40,13:08:20.000
株I,564.01,646.06,516.41,529.81,13:08:20.500
株S,432.05,499.99,411.72,417.48,13:08:21.000
株K,908.80,965.66,887.05,906.54,13:08:21.500
株E,783.92,857.78,758.83,770.74,13:08:22.000
株O,845.07,918.04,828.51,841.64,13:08:22.500
株E,864.81,927.65,857.66,875.23,13:08:23.000
株C,543.15,602.09,494.78,498.51,13:08:23.500
株O,925.90,1019.79,906.95,921.24,13:08:24.000
株B,385.36,435.60,362.04,377.82,13:08:24.500
株Z,441.28,539.62,438.30,439.96,13:08:25.000
株L,619.82,690.26,591.45,597.65,13:08:25.500
株O,319.42,370.57,286.95,296.18,13:08:26.000
株P,527.33,627.18,507.07,520.92,13:08:26.500
株S,891.47,988.72,878.71,887.55,13:08:27.000
株C,362.40,440.28,319.77,323.26,13:08:27.500
株C,737.30,815.88,716.76,720.45,13:08:28.000
株O,826.28,907.94,806.05,821.87,13:08:28.500
株U,481.04,564.56,448.76,456.09,13:08:29.000
株P,478.37,547.84,473.47,490.58,13:08:29.500
株K,979.12,1038.56,976.24,986.59,13:08:30.000
株B,893.06,966.69,852.10,857.51,13:08:30.500
株V,335.55,398.54,318.85,329.49,13:08:31.000
株C,612.93,705.47,603.85,605.98,13:08:31.500
株U,753.99,837.12,738.60,741.70,13:08:32.000
株Q,885.42,939.94,858.62,866.60,13:08:32.500
株J,831.19,923.49,807.34,821.48,13:08:33.000
株O,427.09,489.52,395.95,413.93,13:08:33.500
株T,336.01,414.43,294.78,310.46,13:08:34.000
株N,984.90,1073.81,964.05,969.50,13:08:34.500
株U,562.98,648.33,523.22,533.50,13:08:35.000
株R,962.06,1034.42,918.12,920.95,13:08:35.500
株K,985.30,1061.31,942.89,947.44,13:08:36.000
株Y,424.42,482.79,387.14,391.44,13:08:36.500
株X,881.34,963.65,879.52,891.09,13:08:37.000
株H,553.03,613.88,518.93,520.33,13:08:37.500
株Q,981.78,1032.95,965.48,967.95,13:08:38.000
株P,572.79,628.65,559.13,571.78,13:08:38.500
株C,850.84,944.16,844.20,862.46,13:08:39.000
株Z,615.92,672.58,583.75,598.54,13:08:39.500
株V,524.77,609.05,514.69,525.75,13:08:40.000
株A,688.65,781.92,679.77,686.89,13:08:40.500
株W,535.33,616.63,531.17,543.00,13:08:41.000
株M,930.28,990.32,910.44,914.10,13:08:41.500
株A,768.51,843.25,734.88,752.18,13:08:42.000
株K,828.77,922.38,797.06,806.87,13:08:42.500
株P,483.97,582.52,464.93,474.63,13:08:43.000
株C,845.99,898.52,813.84,825.70,13:08:43.500
株V,568.78,621.99,533.48,548.56,13:08:44.000
株A,857.85,915.75,827.04,838.38,13:08:44.500
株F,923.60,973.70,915.95,924.31,13:08:45.000
株K,677.01,753.59,668.87,678.48,13:08:45.500
株K,378.18,429.54,349.13,359.22,13:08:46.000
株N,681.98,735.69,642.68,656.36,13:08:46.500
株Q,470.84,560.02,433.07,444.78,13:08:47.000
株K,374.54,460.58,334.93,345.97,13:08:47.500
株V,782.90,837.56,766.12,775.82,13:08:48.000
株C,611.07,676.15,605.44,612.64,13:08:48.500
株Y,736.13,811.85,687.40,706.29,13:08:49.000
株N,768.30,830.82,744.54,763.46,13:08:49.500
株B,801.40,895.01,789.44,802.17,13:08:50.000
株G,892.65,970.93,874.51,892.44,13:08:50.500
株T,504.19,598.10,487.01,497.21,13:08:51.000
株V,486.80,578.13,451.76,459.27,13:08:51.500
株U,659.78,726.59,636.93,652.99,13:08:52.000
株M,316.22,406.90,285.58,291.91,13:08:52.500
株I,948.23,1007.16,942.85,953.44,13:08:53.000
株Z,736.35,806.75,689.13,706.39,13:08:53.500
株Z,508.72,574.63,460.05,471.47,13:08:54.000
株A,332.36,423.36,318.92,327.83,13:08:54.500
株E,855.78,929.37,825.46,827.68,13:08:55.000
株M,989.86,1072.38,967.34,972.99,13:08:55.500
株Z,606.35,684.65,562.36,578.84,13:08:56.000
株Z,802.17,895.72,778.33,788.62,13:08:56.500
株Q,553.89,614.66,512.68,522.34,13:08:57.000
株E,877.66,950.78,873.25,889.40,13:08:57.500
株B,559.20,637.72,533.67,542.41,13:08:58.000
株F,579.35,631.10,574.25,575.36,13:08:58.500
株X,692.19,749.37,685.58,693.00,13:08:59.000
株N,836.12,902.53,830.98,837.33,13:08:59.500
株H,301.56,372.09,297.41,302.56,13:09:00.000
株B,340.57,430.39,331.96,349.09,13:09:00.500
株G,449.68,504.05,417.21,425.55,13:09:01.000
株T,570.38,620.96,531.66,536.88,13:09:01.500
株H,311.33,391.60,269.52,277.38,13:09:02.000
株B,430.21,507.09,407.46,410.86,13:09:02.500
株X,331.39,387.69,299.05,316.40,13:09:03.000
株C,774.53,842.26,729.60,740.42,13:09:03.500
株G,378.72,431.32,360.62,365.43,13:09:04.000
株U,355.90,430.91,328.56,340.10,13:09:04.500
株A,923.99,1017.60,892.55,894.72,13:09:05.000
株D,986.64,1074.63,943.54,949.82,13:09:05.500
株Y,781.57,852.34,768.18,784.03,13:09:06.000
株V,594.15,682.31,565.13,569.13,13:09:06.500
株C,826.03,894.05,793.05,812.21,13:09:07.000
株F,685.08,739.60,648.42,656.27,13:09:07.500
株Y,408.47,473.48,401.72,409.21,13:09:08.000
株U,495.77,556.46,487.31,501.68,13:09:08.500
株D,702.54,760.69,700.55,716.65,13:09:09.000
株R,562.56,653.75,539.54,544.25,13:09:09.500
株A,334.89,408.01,285.11,289.12,13:09:10.000
株G,872.68,925.15,856.65,874.57,13:09:10.500
株H,360.79,419.13,356.29,358.74,13:09:11.000
株Z,390.65,459.08,355.80,374.04,13:09:11.500
株Y,490.35,569.71,462.86,482.79,13:09:12.000
株V,727.93,809.14,710.46,724.35,13:09:12.500
株H,982.41,1047.30,979.31,998.58,13:09:13.000
株Z,863.49,924.74,858.48,871.85,13:09:13.500
株H,590.79,664.38,559.55,569.23,13:09:14.000
株D,335.96,399.85,320.29,330.74,13:09:14.500
株R,686.49,746.39,669.50,672.60,13:09:15.000
株R,726.42,810.01,714.26,720.52,13:09:15.500
株T,901.35,954.85,898.42,904.03,13:09:16.000
株M,788.06,865.11,753.37,761.44,13:09:16.500
株Z,351.32,451.01,319.92,335.41,13:09:17.000
株D,653.87,737.51,611.05,627.95,13:09:17.500
株S,585.96,681.59,580.24,582.97,13:09:18.000
株H,387.57,484.12,376.71,385.12,13:09:18.500
株H,783.45,849.49,749.91,765.66,13:09:19.000
株Q,679.77,767.56,632.45,645.94,13:09:19.500
株B,400.56,454.23,363.50,383.14,13:09:20.000
株T,580.69,658.98,550.30,561.74,13:09:20.500
株L,338.95,408.20,291.59,308.23,13:09:21.000
株R,349.71,427.13,345.17,350.95,13:09:21.500
株H,452.58,534.03,449.68,459.68,13:09:22.000
株T,361.46,436.12,338.91,355.37,13:09:22.500
株E,750.74,810.60,715.85,720.48,13:09:23.000
株F,692.86,745.00,686.02,704.77,13:09:23.500
株K,748.43,826.15,702.56,706.52,13:09:24.000
株J,936.67,1027.82,917.70,930.52,13:09:24.500
株N,580.67,633.11,570.72,588.59,13:09:25.000
株S,997.30,1063.41,994.42,1006.91,13:09:25.500
株Y,447.86,503.99,406.22,413.93,13:09:26.000
株A,419.37,480.18,413.02,429.83,13:09:26.500
株J,656.80,737.94,620.13,627.48,13:09:27.000
株W,647.08,725.42,616.82,627.74,13:09:27.500
株Q,568.39,624.48,520.47,528.71,13:09:28.000
株E,652.72,738.04,619.72,637.66,13:09:28.500
株N,492.37,584.52,472.41,486.52,13:09:29.000
株Q,784.04,859.33,764.32,776.35,13:09:29.500
株W,806.75,902.45,795.46,811.31,13:09:30.000
株P,912.46,972.16,890.67,898.57,13:09:30.500
株I,959.43,1015.71,935.70,943.88,13:09:31.000
株B,621.34,709.36,574.78,581.47,13:09:31.500
株A,356.66,427.58,342.82,352.88,13:09:32.000
株R,483.70,571.13,435.46,453.03,13:09:32.500
株C,957.83,1021.41,945.67,947.41,13:09:33.000
株W,646.65,727.64,645.36,658.09,13:09:33.500
株Y,685.52,748.25,657.90,670.16,13:09:34.000
株J,639.31,706.98,629.90,635.86,13:09:34.500
株X,710.92,807.08,670.60,686.68,13:09:35.000
株O,436.85,532.04,389.53,396.73,13:09:35.500
株P,834.47,900.78,810.85,822.10,13:09:36.000
株B,323.69,382.61,318.21,331.33,13:09:36.500
株J,916.85,999.49,891.18,898.04,13:09:37.000
株O,798.16,877.88,793.03,799.97,13:09:37.500
株Z,318.49,378.95,270.06,285.18,13:09:38.000
株N,971.75,1043.85,942.11,943.90,13:09:38.500
株V,305.43,360.16,279.74,294.57,13:09:39.000
株Y,667.76,748.81,635.13,643.17,13:09:39.500
株I,333.33,410.71,303.99,308.70,13:09:40.000
株X,401.02,473.57,379.34,385.29,13:09:40.500
株S,814.09,892.11,773.35,789.35,13:09:41.000
株Z,648.07,721.22,610.52,621.24,13:09:41.500
株B,724.93,813.92,687.37,701.55,13:09:42.000
株Y,431.99,498.26,425.88,440.80,13:09:42.500
株D,802.02,888.55,779.77,787.76,13:09:43.000
株A,311.34,381.27,298.14,301.16,13:09:43.500
株C,911.21,990.26,868.27,881.19,13:09:44.000
株Q,621.71,674.06,600.81,607.59,13:09:44.500
株O,923.93,1018.41,875.79,892.34,13:09:45.000
株O,639.95,700.09,637.32,650.70,13:09:45.500
株H,676.76,741.82,657.91,664.53,13:09:46.000
株E,387.60,484.91,359.62,369.95,13:09:46.500
株V,867.13,962.03,827.49,846.25,13:09:47.000
株D,371.81,458.55,349.54,355.74,13:09:47.500
株M,612.97,663.46,577.93,594.16,13:09:48.000
株W,728.29,784.69,705.56,706.95,13:09:48.500
株E,907.12,977.26,862.32,866.65,13:09:49.000
株K,577.71,631.92,553.53,563.45,13:09:49.500
株J,670.67,760.97,652.38,659.26,13:09:50.000
株V,586.63,640.97,570.02,572.40,13:09:50.500
株V,625.07,698.71,592.24,602.14,13:09:51.000
株L,820.20,879.13,802.20,821.65,13:09:51.500
株H,413.84,479.22,388.89,391.16,13:09:52.000
株E,594.35,654.58,548.03,555.70,13:09:52.500
株K,379.36,469.42,334.74,336.31,13:09:53.000
株C,655.10,752.52,648.38,663.17,13:09:53.500
株P,540.85,612.46,522.09,537.32,13:09:54.000
株R,782.23,866.03,763.91,783.77,13:09:54.500
株T,484.35,548.34,453.54,469.60,13:09:55.000
株G,546.49,606.99,510.30,525.33,13:09:55.500
株Z,619.42,673.03,609.73,629.00,13:09:56.000
株U,851.10,942.56,840.84,843.50,13:09:56.500
株N,980.85,1040.23,936.67,948.95,13:09:57.000
株E,843.83,914.14,832.26,837.44,13:09:57.500
株C,900.48,961.11,862.33,877.46,13:09:58.000
株X,995.28,1082.26,955.06,959.44,13:09:58.500
株E,921.27,996.78,920.25,938.66,13:09:59.000
株P,422.53,504.11,395.92,398.15,13:09:59.500
株T,939.72,1024.61,938.46,950.88,13:10:00.000
株L,739.80,812.45,704.53,716.33,13:10:00.500
株M,929.09,993.69,904.92,919.68,13:10:01.000
株A,732.98,785.84,693.56,712.94,13:10:01.500
株O,611.16,700.52,567.64,577.64,13:10:02.000
株T,434.43,497.26,412.90,418.62,13:10:02.500
株E,449.99,504.27,425.54,438.41,13:10:03.000
株X,641.91,736.46,594.48,604.07,13:10:03.500
株N,608.01,658.75,591.37,602.29,13:10:04.000
株X,803.08,853.70,761.66,764.28,13:10:04.500
株R,914.90,1012.81,907.48,926.34,13:10:05.000
株N,846.62,920.65,837.40,840.17,13:10:05.500
株M,650.22,732.89,646.02,648.14,13:10:06.000
株J,836.14,890.87,831.24,834.27,13:10:06.500
株F,490.90,564.78,476.40,481.62,13:10:07.000
株L,998.62,1075.56,993.44,999.29,13:10:07.500
株D,978.37,1045.54,967.01,971.44,13:10:08.000
株C,769.80,844.47,758.10,773.76,13:10:08.500
株Y,463.68,523.95,431.68,445.95,13:10:09.000
株I,697.66,793.47,677.64,691.29,13:10:09.500
株Z,675.66,754.83,672.15,691.25,13:10:10.000
株B,901.57,998.11,856.71,865.01,13:10:10.500
株B,865.44,940.75,839.85,844.61,13:10:11.000
株F,708.11,800.06,674.18,676.15,13:10:11.500
株W,307.70,394.11,283.30,296.39,13:10:12.000
株L,751.17,836.75,704.49,707.57,13:10:12.500
株F,730.09,811.76,705.60,712.33,13:10:13.000
株O,764.31,826.87,740.53,749.73,13:10:13.500
株N,678.15,764.18,674.52,685.26,13:10:14.000
株M,894.36,971.36,852.20,860.94,13:10:14.500
株T,597.00,686.67,583.27,585.80,13:10:15.000
株L,363.62,433.16,343.37,352.57,13:10:15.500
株F,509.55,602.65,477.02,479.76,13:10:16.000
株O,850.68,940.55,846.03,853.38,13:10:16.500
株N,325.47,377.83,301.04,311.77,13:10:17.000
株Z,399.83,458.85,392.81,396.42,13:10:17.500
株I,457.84,542.75,448.60,467.51,13:10:18.000
株S,621.24,677.24,619.97,635.98,13:10:18.500
株W,582.66,676.24,573.30,591.43,13:10:19.000
株Z,456.27,531.32,418.23,433.54,13:10:19.500
株P,958.25,1024.91,918.72,921.00,13:10:20.000
株M,897.87,968.72,895.54,914.83,13:10:20.500
株E,492.05,590.04,486.77,502.95,13:10:21.000
株N,908.73,966.55,893.31,912.17,13:10:21.500
株I,572.08,663.27,535.94,550.03,13:10:22.000
株X,848.32,916.77,847.30,856.32,13:10:22.500
株U,520.48,591.23,512.52,522.61,13:10:23.000
株A,770.11,867.80,755.13,766.19,13:10:23.500
株P,821.86,891.03,797.05,798.20,13:10:24.000
株E,944.05,1023.23,895.79,903.57,13:10:24.500
株J,837.81,890.17,815.35,818.82,13:10:25.000
株V,540.62,593.46,510.54,515.28,13:10:25.500
株H,867.69,917.70,850.21,865.19,13:10:26.000
株S,607.77,701.47,588.64,601.65,13:10:26.500
株Z,631.26,716.24,588.61,593.29,13:10:27.000
株M,693.19,780.87,651.13,668.89,13:10:27.500
株X,912.19,977.73,886.49,905.83,13:10:28.000
株A,709.50,760.22,674.31,689.75,13:10:28.500
株M,629.64,715.55,620.79,629.51,13:10:29.000
株U,468.80,534.74,443.45,459.10,13:10:29.500
株O,338.01,417.29,314.77,333.73,13:10:30.000
株O,623.96,723.12,607.13,618.32,13:10:30.500
株D,402.27,460.83,379.63,381.69,13:10:31.000
株G,961.76,1031.92,953.12,967.08,13:10:31.500
株E,659.38,709.73,622.40,640.25,13:10:32.000
株X,743.66,812.12,710.78,721.13,13:10:32.500
株X,810.60,895.75,796.79,815.54,13:10:33.000
株L,533.07,615.61,517.10,534.89,13:10:33.500
株S,331.54,422.55,282.86,298.11,13:10:34.000
